url,title,company,location,description
https://ph.linkedin.com/jobs/view/reporting-analyst-at-optum-4316471038?position=51&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=T0QlAGmGlk04g9sGAQfFQw%3D%3D,Reporting Analyst,Optum,"National Capital Region, Philippines","Job Responsibilities

Explain, Present and Analyze the current client performance on various Metrics. investigates trends and issues and provides explanations and interpretations within the lines of business that they support"
https://ph.linkedin.com/jobs/view/data-analyst-marketing-at-nasdaq-4311881121?position=52&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=IwpSRf3Sq4z%2BRkkA9CAsmQ%3D%3D,Data Analyst - Marketing,Nasdaq,Taguig,"Why Nasdaq

When you work at Nasdaq, you’re working for more open and transparent markets so that more people can access opportunities. Connections can be made, jobs can be created, and communities can thrive. We want all our employees to have access to opportunity, too. That means planning for career growth, ensuring you have the tools you need, and promoting an inclusive culture where we’re all valued for our unique perspective.

Here, you will work for a global tech leader committed to breaking down barriers to inclusive prosperity. We see technology as a means to free people up to work together more productively and effectively by centralizing data, analytics, and market intelligence.

Here, we’re committed to building a more diverse and inclusive workforce. Not only is it our responsibility to do better, but we also need representative voices to power the fresh thinking that is vital for our business and our clients.



This is a permanent full-time role based in Bonifacio Global City, Taguig following a hybrid work model setup (at least 2 in office days per week).

You can expect an autonomous but fast-paced work environment where you are recognized for your results and ability to drive things forward. Every day brings many opportunities to learn & grow and rewards with a global impact we create.

In return, you will receive HMO coverage for you and your dependents, employee stock purchase plan, equity grant, retirement plan, annual bonus, free counseling sessions, subscription to e-learning platforms, fitness, wellness and more.



We are seeking a meticulous and diligent to join the Financial Technology Go-to-Market marketing team. The main responsibility of this role will be to capture and cleanse data that drives marketing campaigns and initiatives, contributing to significant pipeline generation across the sales organisation. This includes cleansing existing data within our Salesforce CRM system as well as new data aggregation.

This position requires an individual who can ensure that our CRM data is accurately tagged for targeting and reporting. The Data Analyst will play a crucial role in building out target accounts and people and tagging them appropriately. One of the key skills required is a familiarity with AI tools and agents and know how to employ these tools in data cleansing and enrichment.









Please follow through by clicking the “Apply” link and submitting your application. If your skills and experience are a match, we will be in touch soon. In the meantime, please visit our website and social media channels to learn more about our innovative business, inclusive culture and discover why Nasdaq Manila is Great Place To Work certified!"
https://ph.linkedin.com/jobs/view/business-data-analyst-at-digiplus-interactive-corp-4262805845?position=53&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=5Nl%2FKDOf82rTq7yUWma4CQ%3D%3D,Business Data Analyst,DigiPlus Interactive Corp,Taguig,
https://ph.linkedin.com/jobs/view/affiliate-data-analyst-at-shopee-4307018294?position=54&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=yn4SqTB%2FthCKMIajnLmD%2Fw%3D%3D,Affiliate Data Analyst,Shopee,Manila,"Job Description

Be involved in making sound business decisions by utilizing available data and crafting insights to strengthen proposals, craft programs, and improve current strategies"
https://ph.linkedin.com/jobs/view/bi-analyst-ph-at-coins-ph-4317383425?position=55&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=dTrH2xbhz8fnFquBbTNkfg%3D%3D,BI Analyst (PH),Coins.ph,Taguig,"Join the Pioneer Crypto Brand in the Philippines!

Coins is the most established crypto brand in The Philippines and has gained the trust of more than 18 million users. Through the easy-to-use mobile app, users can buy and sell a variety of different cryptocurrencies and access a wide range of financial services.

Coins is fully regulated by the Bangko Sentral ng Pilipinas (BSP) and is the first ever crypto-based company in Asia to hold both Virtual Currency and Electronic Money Issuer licenses from a central bank.




























Meaningful Collaborations - The successful candidate will work cross-functionally with other relevant teams to carry out implementations that will improve and create an impact on customer experience.

Scalable Growth - Be part of a fast-growing organization with the vision to expand its territories outside APAC which will provide opportunities for career advancement.

A Space For Bright Ideas - Let your bright ideas be converted into meaningful changes! Coins culture welcomes new ideas backed up by data to create an impact.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us."
https://ph.linkedin.com/jobs/view/data-analyst-crm-at-home-credit-philippines-4315707556?position=56&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=zvzgNV3oTu1TzcDFANqNLg%3D%3D,Data Analyst (CRM),Home Credit Philippines,Taguig,
https://ph.linkedin.com/jobs/view/data-analyst-at-relay-human-cloud-4313254850?position=57&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=lrPmaxXqpWACagiX3IZ6Pw%3D%3D,Data Analyst,Relay Human Cloud,Makati,
https://ph.linkedin.com/jobs/view/data-analyst-wfh-dayshift-at-microsourcing-4316484911?position=58&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=cYHKsRhkLhCMe%2FMFmo%2FTeA%3D%3D,Data Analyst - WFH (Dayshift),MicroSourcing,Pasig,"Discover your 100% YOU with MicroSourcing!

Position: Data Analyst

Work setup & shift: Remote | Day Shift

Why join MicroSourcing?















With over 9,000 professionals across 13 delivery centers, MicroSourcing is the pioneer and largest offshore provider of managed services in the Philippines.

Our commitment to 100% YOU

MicroSourcing firmly believes that our company's strength lies in our people's diversity and talent. We are proud to foster an inclusive culture that embraces individuals of all races, genders, ethnicities, abilities, and backgrounds. We provide space for everyone, embracing different perspectives, and making room for opportunities for each individual to thrive.

At MicroSourcing, equality is not merely a slogan - it's our commitment. Our way of life. Here, we don't just accept your unique authentic self - we celebrate it, valuing every individual's contribution to our collective success and growth. Join us in celebrating YOU and your 100%!

For more information, visit https://www.microsourcing.com/"
https://ph.linkedin.com/jobs/view/reporting-analyst-at-fella-health-remote-%2418-5k-yr-%2425k-yr-%2B-equity-at-aios-medical-fella-health-4303979783?position=59&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=4t59g5E%2FehgK%2BtgKTOUhXA%3D%3D,"Reporting Analyst at Fella Health (Remote, $18.5k/yr - $25k/yr + equity)",Aios Medical (Fella Health),Philippines,"About Fella Health

Fella Health helps middle-aged men live 10 years longer.

We are the telemedicine clinic for bigger guys, worldwide. We use medical weight loss treatment to solve our fellas' most pressing healthcare need, then remain a fella's core healthcare provider for the rest of their life - focused on men's health, longevity, mental health, and primary care.

We will have served 1 million fellas by the end of 2026, and 10 million fellas by the end of 2028.

Our mission is to solve male obesity worldwide, by accelerating the take-up of GLP-1s in middle-aged men. From this, we’ll become the world’s leading men’s health brand.

. We have expanded our state coverage to >95% of US population, have started to expand our clinical protocol beyond weight (e.g. testosterone), and are eyeing up international expansion.

We're still a young startup and are moving quickly. We have a way to go. This is still Day 1.

You can read more about working at Fella here: https://fella.notion.site/Working-at-Fella-14a2ac8575d34d148d009bb410387af4





The opportunity as

Fella Health is building a world-class team.

As the Reporting Analyst at Fella Health, you'll work closely with our operations team and other key stakeholders to deliver accurate, insightful data analysis and reporting that drives informed decision-making across the organization.

You'll take ownership of developing and maintaining a robust reporting framework, ensuring all teams have access to the data they need to drive success. Your primary focus will be supporting the operations team by analyzing patient data, tracking medication delivery times, and monitoring other key performance indicators. You'll also provide data support to other teams, such as growth, by working with data from ad platforms and sales.

As our data needs evolve, you'll continuously assess our data infrastructure and reporting processes, recommending and implementing enhancements that improve data accuracy, reliability, and accessibility. You'll stay up-to-date with the latest trends in data analysis and proactively identify opportunities to leverage new tools and technologies to drive business value.

Throughout your work, you'll maintain a proactive, solution-oriented approach, leveraging your expertise in big data, data warehouses, and scripting languages like SQL and Python to develop innovative solutions to complex data challenges. You'll be a trusted partner and advisor to teams across the organization, providing guidance and support to help them make data-driven decisions that drive success.

This is a full-time remote role.

You'll report directly to our Head of Ops, as well as work closely with our CEO (Richie Cartwright).

Key Responsibilities







- Work closely with the operations team to understand their data requirements, develop custom reports and dashboards, and provide ongoing support to help them make data-driven decisions that optimize processes and improve patient outcomes.

- Partner with other teams, such as growth and product, to provide data analysis and reporting support. Help them identify key metrics, develop reporting templates, and provide regular performance updates that drive actionable insights.



- Continuously assess our data management and reporting infrastructure, recommending and implementing enhancements that improve data accuracy, reliability, and accessibility. Stay up-to-date with the latest trends and best practices in data management and reporting.

- Create a comprehensive library of self-service reporting resources, including data dictionaries, query templates, and training materials. Empower teams across the organization to access and analyze data independently, with guidance and support from the reporting team.

- Work with our data science team to implement advanced analytics and machine learning techniques that uncover deeper insights and drive predictive and prescriptive decision-making. Collaborate with stakeholders to identify high-impact use cases and develop actionable solutions.

- Promote a culture of data-driven decision-making across the organization, providing training and support to help teams leverage data effectively. Host regular data reviews and workshops to share insights, best practices, and success stories, and to identify new opportunities for data-driven innovation.

Need to have



Nice to have



Our cultural standards

These are the core cultural standards to which we hold ourselves & our team-members at Fella:



&#127919; a poetic extract from one of our advisors."
https://ph.linkedin.com/jobs/view/business-intelligence-analyst-hybrid-urgent-at-concentrix-3811545916?position=60&pageNum=0&refId=DByqSpQS8kMunB8rkS1w0w%3D%3D&trackingId=PV%2BECLkFlBQjqb20p2053Q%3D%3D,Business Intelligence Analyst (Hybrid) - URGENT,Concentrix,Makati,
https://ph.linkedin.com/jobs/view/data-analysis-associate-at-shopee-4057452055?position=1&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=JDklz3TX22XpTF9OpEdL9g%3D%3D,Data Analysis Associate,Shopee,Manila,"About The Team

Shopee Video is a short-form video feature for users to watch videos and create videos for entertainment consumption and driving sales. The Shopee Video Project team is a cross-department and cross-functional project team, with core members coming from the Marketing and BD departments."
https://ph.linkedin.com/jobs/view/data-analytics-or-analyst-at-san-miguel-corporation-4315566916?position=2&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=JqvfRCMSkA4McvOhs%2BbR6Q%3D%3D,Data Analytics & OR Analyst,San Miguel Corporation,Mandaluyong,"Minimum Qualifications:

Must be a graduate of either BS Industrial Engineering, BS Management Engineering, BS Mathematics/Statistics, or any course with Operations Research (OR);"
https://ph.linkedin.com/jobs/view/business-insights-and-data-analytics-officer-at-mcdonald-s-philippines-golden-arches-development-corporation-4306338824?position=3&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=CCfz35ZsIbjHTBFa9FZIGA%3D%3D,Business Insights and Data Analytics Officer,McDonald's Philippines (Golden Arches Development Corporation),Makati,"Unlock your fullest potential with us!

McDonald’s is the largest fast-food chain with over 40,000 employees serving Filipinos all over the Philippines, and we are continuously on the lookout for high-caliber talents to join our growing team!"
https://ph.linkedin.com/jobs/view/data-analyst-at-maya-4305278765?position=4&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=TfaR3g11Fchd%2FjD09pjffQ%3D%3D,Data Analyst,Maya,Mandaluyong,
https://ph.linkedin.com/jobs/view/reporting-and-analytics-specialist-business-intelligence-at-shopee-3770363772?position=5&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=OnmuFNGvqMc00JnzTIz6ig%3D%3D,"Reporting and Analytics Specialist, Business Intelligence",Shopee,Manila,"Job Description

Develop ad hoc analyses or reports and communicate insights to business teams."
https://ph.linkedin.com/jobs/view/reporting-and-analytics-associate-operations-at-maya-4312663678?position=6&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=k9WzE%2Bh0nYLQzwsnnAfUjw%3D%3D,Reporting and Analytics Associate (Operations),Maya,Mandaluyong,
https://ph.linkedin.com/jobs/view/business-data-analyst-at-bank-of-the-philippine-islands-bpi-4311254930?position=7&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=YjnIbweeXW68FPy731Iz%2BQ%3D%3D,Business Data Analyst,Bank of the Philippine Islands (BPI),Makati,
https://ph.linkedin.com/jobs/view/reporting-and-analytics-analyst-scommerce-at-shopee-3930055857?position=8&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=lD94RRhuSF09Ci6OdGm%2FPw%3D%3D,Reporting and Analytics Analyst - Scommerce,Shopee,Manila,"Job Description

Develop ad hoc analyses or reports and communicate insights to business teams."
https://ph.linkedin.com/jobs/view/data-analyst-business-development-mall-and-offsite-analytics-at-shopee-4064784121?position=9&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=Emzbk1lpRbrLy728cdgDhQ%3D%3D,"Data Analyst, Business Development (Mall and Offsite Analytics)",Shopee,Manila,"Job Description

As an Analyst, you will play a crucial role in supporting the Mall and Offsite teams by providing valuable insights and conducting in-depth analyses of relevant data and information. Your work will directly contribute to the planning, strategizing, and decision-making processes of the organization."
https://ph.linkedin.com/jobs/view/data-analyst-at-universal-robina-corporation-4306323593?position=10&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=YY52AXqeBUJ%2BxtkAgG0qmQ%3D%3D,Data Analyst,Universal Robina Corporation,Quezon City,
https://ph.linkedin.com/jobs/view/digital-product-data-analyst-at-shopee-3918086367?position=11&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=RX4bsei4NcWyCp0130WzhQ%3D%3D,Digital Product - Data Analyst,Shopee,Manila,"Job Description

Works with digital product category leads and Business Unit (BU) Head in designing and developing reports and dashboards which will guide the organization in its decision making"
https://ph.linkedin.com/jobs/view/sql-data-analyst-%E2%80%93-remote-at-growthassistant-4310480739?position=12&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=2qWQ7MAnI7zMjTjYC0GYew%3D%3D,SQL Data Analyst – Remote,GrowthAssistant,Philippines,
https://ph.linkedin.com/jobs/view/business-data-analyst-at-bank-of-the-philippine-islands-bpi-4293886803?position=13&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=Q0QUJqq2eHOQQppdbDTF6A%3D%3D,BUSINESS DATA ANALYST,Bank of the Philippine Islands (BPI),Manila,"The Business Data Analyst is responsible for designing and maintaining data infrastructure, ensuring high-quality, secure, and accurate data for business intelligence. They optimize data flows, collaborate with cross-functional teams, and ensure compliance with regulations. The role involves managing end-to-end data projects, aligning systems with business needs, and continuously monitoring data quality and security."
https://ph.linkedin.com/jobs/view/junior-data-analyst-at-manpower-philippines-4305418110?position=14&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=Dz0rjDr%2FFD5lOO%2BiBzGaXg%3D%3D,Junior Data Analyst,Manpower (Philippines),Parañaque,"Key Responsibilities:
Review, understand and extract contract information from executed customer contracts accurately and efficiently."
https://ph.linkedin.com/jobs/view/data-analyst-at-emerson-4299088374?position=15&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=HPSJWlGLq8IJVWK1bEDIgQ%3D%3D,Data Analyst,Emerson,Mandaluyong,
https://ph.linkedin.com/jobs/view/data-analyst-at-lg-electronics-philippines-4314334722?position=16&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=s9%2FkVExWgw8VL7sdYtYUqg%3D%3D,Data Analyst,LG Electronics Philippines,Pasig,"Employment Type: Full-time/Permanent
Location: Full On-site
Department: Customer Care and Service
Service Planning Part Leader"
https://ph.linkedin.com/jobs/view/data-analyst-at-cognizant-4311275659?position=17&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=uRLQy%2Bbse519%2FEi9aSzt0g%3D%3D,Data Analyst,Cognizant,Metro Manila,"The Global Operations team is dedicated to driving productivity and efficiency across
the sales organization. We partner closely with sales teams and other departments across
to deliver key initiatives. Operating within the Global Sales, Strategy & Operations
organization—at the forefront of revenue growth—we design, build, and maintain"
https://ph.linkedin.com/jobs/view/shopee-choice-marketing-data-analysis-at-shopee-4215162055?position=18&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=JKlP5SFKhFUjQBh5cutmzQ%3D%3D,Shopee Choice Marketing - Data Analysis,Shopee,Manila,"About The Team

Shopee Choice is one of Shopee’s fastest-growing programs, offering users a curated selection of products at great value, with fast delivery and excellent service. By combining quality assurance with a seamless shopping experience, Shopee Choice continues to enhance user satisfaction and strengthen Shopee’s ecosystem. Join our team and contribute to impactful initiatives across strategy, analytics, marketing, and operations."
https://ph.linkedin.com/jobs/view/data-analyst-x-f-m-at-sellerx-4294057867?position=19&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=1m8BaWo12XLsXzbVwU3diw%3D%3D,Data Analyst (x/f/m),SellerX,Metro Manila,
https://ph.linkedin.com/jobs/view/data-analyst-at-netskope-4185847781?position=20&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=RPXIIIeihFEb9AGagCTBqw%3D%3D,Data Analyst,Netskope,Taguig,
https://ph.linkedin.com/jobs/view/reporting-analytics-shopee-supermarket-scommerce-at-shopee-4316942086?position=21&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=eqccDKlmL8kmY%2FXpQNnffQ%3D%3D,"Reporting & Analytics - Shopee Supermarket, Scommerce",Shopee,Manila,"About The Team

Shopee Supermarket is Shopee’s in-house retail channel offering a wide selection of grocery and household essentials from top FMCG suppliers. As a trusted one-stop shop for everyday needs, we ensure competitive pricing, reliable fulfillment, and curated deals to provide users with a seamless and value-driven online grocery experience. Join our team and contribute to impactful initiatives across strategy, analytics, marketing, and operations.



The Reporting & Analytics PIC will be critical in enabling data-driven decisions by managing performance dashboards, consolidating data sources, and ensuring accurate business monitoring. The role includes pulling data and making queries through SQL to support deeper analysis and actionable insights. Hiring this role ensures the team has clear visibility of results and the analytical foundation needed to drive sustainable growth for Shopee Supermarket’s retail business."
https://ph.linkedin.com/jobs/view/data-analyst-at-manpower-philippines-4316445450?position=22&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=4iq3%2BZ%2B31JLwLPw9CWzsuA%3D%3D,Data Analyst,Manpower (Philippines),Parañaque,"Essential Duties and Responsibilities:

Perform data collection (via data loads), including mapping, quality checks and business rules validation for reporting."
https://ph.linkedin.com/jobs/view/junior-data-analyst-at-media-meter-inc-4244079282?position=23&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=dwoHv%2BP0LylgSKKqKllapw%3D%3D,Junior Data Analyst,Media Meter Inc.,Quezon City,"As a Junior Data Analyst, you will play a crucial role in the data preprocessing phase of our project to fine-tune the Whisper model for Taglish and other languages. Your responsibilities will include collecting, organizing, cleaning, and preparing high-quality multilingual data for model training. You will work closely with the machine learning team to ensure that the data meets the necessary standards for effective model training.

































Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/data-analyst-at-payreto-4057605240?position=24&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=HqMNigr85oktRBm%2FjnfNOg%3D%3D,Data Analyst,Payreto,Makati,"What We Offer

Competitive Salary Packages




The ideal candidate should have a flexible and agile mindset as he will be confronted with a lot of topics within Payreto. He / She needs to have innate curiosity and display ability, and passion to learn complex ideas and various tools / systems to pull data from and create meaningful insights and reports either for Payreto or its clients.

Despite being an entry level position, the candidate will be expected to display ownership of work and build reports from scratch and analyze big data of clients. The opportunity is for candidates who would like to gain exposure and experience with creating insights or analytics for different units within Payreto and for financial services clients of Payreto outside of the Philippines."
https://ph.linkedin.com/jobs/view/data-analyst-associate-at-alveo-land-4315897216?position=25&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=H1j8LRq3X0nlPL6BVAvKSw%3D%3D,Data Analyst Associate,Alveo Land,Taguig,"The Data Analyst Associate requires strong analytical skills, familiarity with process documentation, and basic coding/programming literacy. Exposure to data visualization tools is desired to effectively communicate insights and recommendations."
https://ph.linkedin.com/jobs/view/data-ai-associate-at-pwc-philippines-4316915476?position=26&pageNum=0&refId=5tZstpmWiywXvA%2FuQh2oJg%3D%3D&trackingId=dEBh3ilbFUcWXGj3ZF%2FMvQ%3D%3D,Data & AI Associate,PwC Philippines,Makati,"Job overview
We are looking for an entry-level Data & AI Associate to join our dynamic team. In this role, you will support the design and implementation of data and artificial intelligence initiatives across cloud platforms. You will help turn data into actionable insights, contribute to AI-driven innovation, and strengthen business operations through analytics and automation. This role offers an excellent foundation for growing into a future data and AI leader by gaining hands-on experience with business-focused AI strategies."
